date,term,sku,position,clicks
3-Jan-24,Argon,AR 60,1:01,1
3-Jan-24,cd 50s,CD 50S,1:02,1
3-Jan-24,cd50,CD 50,1:01,1
3-Jan-24,co2,CD 160LT350,1:10,1
3-Jan-24,co2,CD USP50,1:01,1
3-Jan-24,ear plugs,3MR340-8002,2:05,1
3-Jan-24,ear plugs,MOL6644,1:02,1
3-Jan-24,face shield,SELS38110,3:09,1
3-Jan-24,flap disc,NOR66261183486,1:01,1
3-Jan-24,gloves,RAD64056368,1:03,1
3-Jan-24,gloves,RAD64057232,1:06,1
3-Jan-24,helium,HE UHP200,1:08,1
3-Jan-24,helium,HE UHP300,1:01,1
3-Jan-24,liquid nitrogen,NI NF230LT22,1:02,1
3-Jan-24,ni 230lt22,NI 230LT22RB,1:02,1
3-Jan-24,nitrile gloves,B137700PFTL,1:03,1
3-Jan-24,nitrogen,NI 300,1:05,1
3-Jan-24,nitrogen,NI UHP300,1:02,1
3-Jan-24,nitrous,NS USPEA,1:01,1
3-Jan-24,OX 200,OX 200,1:01,1
3-Jan-24,OX USP200,OX USP200,1:01,1
3-Jan-24,oxygen,OX 20,1:19,1
3-Jan-24,oxygen,OX USPDA,1:14,1
3-Jan-24,oxygen,OX USPEA,1:05,1
3-Jan-24,oxygen,OX USPEAWBDS,1:02,1
3-Jan-24,oxygen,OX USPEAWBPLUS,1:04,1
3-Jan-24,REGULATOR,RAD64003039,1:03,1
3-Jan-24,safety glasses,CREBK110,1:01,1
3-Jan-24,safety glasses,CREBK110AF,1:03,1
3-Jan-24,safety glasses,CREK3H20,3:11,1
3-Jan-24,safety glasses,CREKD110,1:09,1
3-Jan-24,safety glasses,CREKD110AF,1:07,1
3-Jan-24,safety glasses,HONA900,1:13,1
3-Jan-24,safety glasses,K4525676,1:17,1
3-Jan-24,safety glasses,K4525676,1:03,1
3-Jan-24,safety glasses,K4525679,1:05,1
3-Jan-24,safety glasses,RAD64051215,1:20,1
3-Jan-24,safety glasses,RAD64051221,1:06,1
3-Jan-24,safety glasses,RAD64051653,1:09,1
3-Jan-24,safety glasses,RAD64051654,1:08,1
3-Jan-24,tyvek,DPPTY120SWHLG00,1:08,1
3-Jan-24,tyvek,DPPTY127SWH3X00,1:06,1
3-Jan-24,welding gloves,TIL1328L,1:15,1
4-Jan-24,Ac 5,AC 5,1:01,1
4-Jan-24,ac5,AC 5N300,1:02,1
4-Jan-24,Argon,AR 300,1:02,1
4-Jan-24,cd 50,CD 50,1:04,1
4-Jan-24,cd 50,CD USP50BA,1:06,1
4-Jan-24,cd usp50,CD USP50,1:01,1
4-Jan-24,cd50,CD 50,1:01,1
4-Jan-24,dry ice,CD ICEP3BL,1:01,1
4-Jan-24,ear plugs,MOL6604,1:01,1
4-Jan-24,ear plugs,RAD64051842,1:05,1
4-Jan-24,earplugs,HONLT-30,2:20,1
4-Jan-24,earplugs,HONLT-30,3:04,1
4-Jan-24,earplugs,HONMAX-30,1:02,1
4-Jan-24,earplugs,MOL6604,1:01,1
4-Jan-24,earplugs,MOL6644,1:02,1
4-Jan-24,gloves,TIL24CL,1:13,1
4-Jan-24,HE 300,HE 300,1:02,1
4-Jan-24,helium,HE UHP300,1:01,1
4-Jan-24,liquid nitrogen,NI NF160LT22,1:07,1
4-Jan-24,ni 230lt22,NI 230LT22,1:01,1
4-Jan-24,nitrous oxide,X07NI79CP480000,1:01,1
4-Jan-24,ox uspe,OX USPE,1:01,1
4-Jan-24,oxygen,AI UZA34,3:04,1
4-Jan-24,pr 33,PR 33,1:01,1
4-Jan-24,pr33a,PR 33A,1:01,1
4-Jan-24,propane,PR 33,1:02,1
4-Jan-24,propane,PR 33A,1:01,1
4-Jan-24,REGULATOR,VIC0781-0527,1:01,1
4-Jan-24,REGULATOR,VIC0781-0527,1:03,1
4-Jan-24,safety glasses,RAD64051205,1:02,1
4-Jan-24,welding gloves,RAD64057864,1:02,1
5-Jan-24,7018,LINED028283,1:06,1
5-Jan-24,7018,LINED037423,1:07,1
5-Jan-24,ac5,AC 5,1:01,1
5-Jan-24,AI USPE,AI USPE,1:01,1
5-Jan-24,AI UZ300,AI UZ300,1:01,1
5-Jan-24,ar uhp300,AR UHP300,1:01,1
5-Jan-24,Argon,AR UHP300,1:01,1
5-Jan-24,cd usp50,CD USPEA,1:01,1
5-Jan-24,cd50,CD 50,1:01,1
5-Jan-24,co2,CD FG5A,1:01,1
5-Jan-24,co2,CD USPEA,1:04,1
5-Jan-24,earplugs,HONLPF-1,1:05,1
5-Jan-24,earplugs,MOL6604,1:01,1
5-Jan-24,earplugs,MOL6654,1:06,1
5-Jan-24,er70s-6,MILT-M030,1:01,1
5-Jan-24,gloves,PIP34-874/L,1:06,1
5-Jan-24,gloves,RAD64056369,1:07,1
5-Jan-24,gloves,RAD64057343,1:19,1
5-Jan-24,gloves,RAD64057641,1:04,1
5-Jan-24,gloves,TIL1414XL,1:08,1
5-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
5-Jan-24,liquid nitrogen,NI 230LT230,1:04,1
5-Jan-24,Ni NF200,NI NF200,1:01,1
5-Jan-24,Ni NF200,NI NF200LT22,1:02,1
5-Jan-24,NI UHP300,NI UHP300,1:01,1
5-Jan-24,OX 200,OX 200,1:02,1
5-Jan-24,Ox 300,OX 300,1:01,1
5-Jan-24,ox uspea,OX USPEA,1:01,1
5-Jan-24,ox200,R07TW5425-OLPT,1:01,1
5-Jan-24,oxuspeawbds,OX USPEAWBDS,1:01,1
5-Jan-24,oxygen,AR UHP300,1:03,1
5-Jan-24,oxygen,OX USPEAWBDS,1:01,1
5-Jan-24,pr33,PR 33,1:01,1
5-Jan-24,rad64051205,MSA10028995,1:01,1
5-Jan-24,safety glasses,CREBK110AF,1:16,1
5-Jan-24,safety glasses,CREKD110AF,1:07,1
5-Jan-24,safety glasses,HONA800,1:11,1
5-Jan-24,safety glasses,RAD64051215,1:11,1
5-Jan-24,soapstone,RAD64002291,1:01,1
5-Jan-24,soapstone,RAD64002307,1:03,1
5-Jan-24,tyvek,DPPTY120SWHXL00,1:05,1
5-Jan-24,welding gloves,MF1WS-PLS-010,1:05,1
6-Jan-24,ear plugs,HONLL-30,1:03,1
6-Jan-24,oxygen,OX UHP300,1:06,1
7-Jan-24,propane,PR 20,1:04,1
8-Jan-24,AC 4,AC 4,1:01,1
8-Jan-24,ac5,AC 5,1:01,1
8-Jan-24,AI UZ300,AI UZ300,1:01,1
8-Jan-24,ar cd25300,AR CD25300,1:01,1
8-Jan-24,argon tank,AR UHP230LT350,1:18,1
8-Jan-24,co2,CD USP50,1:01,1
8-Jan-24,earplugs,RAD64051842,1:05,1
8-Jan-24,face shield,HONS8500,1:09,1
8-Jan-24,face shield,HONS8510,1:14,1
8-Jan-24,flap disc,UAB76349,1:04,1
8-Jan-24,gloves,ANE23-193-10,5:19,1
8-Jan-24,gloves,K4554422,1:03,1
8-Jan-24,gloves,RAD64056448,1:18,1
8-Jan-24,gloves,RAD64057018,1:12,1
8-Jan-24,HE 300,HE 300,1:02,1
8-Jan-24,he uhp300,HE UHP300,1:01,1
8-Jan-24,helium,HE AZ1300SMT,1:01,1
8-Jan-24,hydrogen,HY UHP300,1:01,1
8-Jan-24,hydrogen,HY UHPC63,1:02,1
8-Jan-24,liquid nitrogen,NI 180LT22,1:03,1
8-Jan-24,MIL216326,MIL216326,1:01,1
8-Jan-24,NI UHP300,NI UHP300,1:01,1
8-Jan-24,nitrogen,NI 230LT22,1:01,1
8-Jan-24,nitrogen,NI 230LT230,1:07,1
8-Jan-24,nitrogen,NI 250,1:01,1
8-Jan-24,nitrous,NS USP180LT350,1:06,1
8-Jan-24,nitrous,NS USP56,1:01,1
8-Jan-24,nitrous,NS USPEA,1:03,1
8-Jan-24,nitrous oxide,X02NI99T15A0031,1:03,1
8-Jan-24,Ox 300,OX 300,1:01,1
8-Jan-24,oxygen,OX USPEAWBDS,1:01,1
8-Jan-24,PR 33A,PR 33A,1:01,1
8-Jan-24,pr33,PR 33,1:01,1
8-Jan-24,pr33,PR 33C,1:03,1
8-Jan-24,propane,PR 33,1:02,1
8-Jan-24,soapstone,MKL80141,1:09,1
8-Jan-24,soapstone,RAD64002291,1:01,1
8-Jan-24,soapstone,RAD64002291,1:02,1
8-Jan-24,soapstone,RAD64002303,1:08,1
8-Jan-24,soapstone,RAD64002307,1:04,1
8-Jan-24,welding gloves,PIP945,2:13,1
8-Jan-24,welding jacket,TIL6230363X,1:11,1
9-Jan-24,acetylene,AC 4,1:01,1
9-Jan-24,acetylene,LINK3028-4,1:03,1
9-Jan-24,Ai B300,AI B300,1:01,1
9-Jan-24,AI USPE,AI USPE,1:01,1
9-Jan-24,Argon,ACLPRIME300SMT,1:07,1
9-Jan-24,Argon,AR 230LT230,1:05,1
9-Jan-24,Argon,AR UHP300,1:01,1
9-Jan-24,cut resistant gloves,PIP719DGU/XS,2:09,1
9-Jan-24,ear plugs,3MR311-1250,1:07,1
9-Jan-24,ear plugs,3MR312-1201,2:05,1
9-Jan-24,ear plugs,HONLL-1,1:02,1
9-Jan-24,ear plugs,HONLL-30,1:01,1
9-Jan-24,ear plugs,HONMAX-30,1:06,1
9-Jan-24,earplugs,HONFUS30-HP,2:10,1
9-Jan-24,earplugs,HONLT-30,2:20,1
9-Jan-24,gloves,RAD64057641,1:04,1
9-Jan-24,HE 300,HE 300,1:02,1
9-Jan-24,helium,HE UHP300,1:01,1
9-Jan-24,hyp220842,I31METGUARD,1:08,1
9-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
9-Jan-24,liquid nitrogen,NI 230LT230,1:04,1
9-Jan-24,ni 230lt22,NI 230LT22,1:01,1
9-Jan-24,ni nf230lt22,NI NF230LT22,1:01,1
9-Jan-24,nitrogen,NI 200,1:15,1
9-Jan-24,nitrogen,NI NF230LT22,1:03,1
9-Jan-24,OX 200,OX 200,1:01,1
9-Jan-24,Ox 300,OX 300,1:01,1
9-Jan-24,ox uspeawbds,OX USPEAWBDS,1:01,1
9-Jan-24,oxygen,OX USP200,1:02,1
9-Jan-24,oxygen,OX USP230LT350,2:05,1
9-Jan-24,safety glasses,CREBK110,1:01,1
9-Jan-24,safety glasses,CRES2210,2:19,1
9-Jan-24,safety glasses,HONA800,1:10,1
9-Jan-24,safety glasses,RAD64051205,1:02,1
9-Jan-24,safety glasses,RAD64051222,1:14,1
9-Jan-24,safety glasses,RAD64051240,2:13,1
9-Jan-24,safety glasses,RAD64051248,1:02,1
9-Jan-24,tyvek,DPPIC105SWH2XCS,1:17,1
9-Jan-24,tyvek,DPPTY120SWHLG00,1:08,1
9-Jan-24,tyvek,DPPTY120SWHMD00,2:04,1
9-Jan-24,tyvek,DPPTY127SWH5X00,3:02,1
9-Jan-24,tyvek,DPPTY151SWHLG00,7:19,1
10-Jan-24,ai usp200,AI USP200,1:01,1
10-Jan-24,ar cd10300,AR CD10300,1:01,1
10-Jan-24,ar cd25300,AR CD25300,1:01,1
10-Jan-24,cd 50,CD 50,1:04,1
10-Jan-24,co2,CD 75S,2:06,1
10-Jan-24,cut resistant gloves,PIP16-350/XXL,2:16,1
10-Jan-24,cut resistant gloves,PIP16-854/M,1:15,1
10-Jan-24,dry ice,CD ICEP,1:01,1
10-Jan-24,earplugs,3MR318-1001,1:04,1
10-Jan-24,gloves,RAD64056003,1:11,1
10-Jan-24,helium,HE 125,1:08,1
10-Jan-24,hydrogen,HY UHPC63,1:02,1
10-Jan-24,leather gloves,PIP68-163/XL,1:02,1
10-Jan-24,liquid nitrogen,NI 180LT22,1:03,1
10-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
10-Jan-24,nitrogen,NI 300,1:05,1
10-Jan-24,nitrogen,NI UHP300,1:01,1
10-Jan-24,nitrous oxide,X07NI79CP480000,1:01,1
10-Jan-24,Ox 300,OX 300,1:01,1
10-Jan-24,ox uspea,OX USPEA,1:01,1
10-Jan-24,ox uspeawbds,OX USPEAWBDS,1:01,1
10-Jan-24,pr 33,PR 33,1:01,1
10-Jan-24,pr33,PR 33,1:01,1
10-Jan-24,propane,PR 2015P,1:20,1
10-Jan-24,propane,PR 33A,1:01,1
10-Jan-24,soapstone,RAD64002292,1:05,1
11-Jan-24,AC 4,AC 4,1:01,1
11-Jan-24,acetylene,AC MC,1:03,1
11-Jan-24,ar uhp300,AR UHP300,1:01,1
11-Jan-24,Argon,AR 125,1:14,1
11-Jan-24,compressed air,AI 125,3:12,1
11-Jan-24,cut resistant gloves,RAD64056927,1:12,1
11-Jan-24,cut resistant gloves,RAD64056929,1:11,1
11-Jan-24,dry ice,CD ICEP,1:01,1
11-Jan-24,dry ice,CD ICEP3BL,1:01,1
11-Jan-24,earplugs,HONMAX-30,1:06,1
11-Jan-24,earplugs,MOL6800,1:04,1
11-Jan-24,gloves,K4525679,1:06,1
11-Jan-24,gloves,K4525688,1:02,1
11-Jan-24,gloves,RAD64051224,1:03,1
11-Jan-24,HE 300,HE 300,1:02,1
11-Jan-24,helium,HE UPC300,1:12,1
11-Jan-24,hy uhp300,HY UHP300,1:01,1
11-Jan-24,hydrogen,HY UHP300,1:01,1
11-Jan-24,liquid nitrogen,NI 230LT350,1:15,1
11-Jan-24,ni 230lt22,NI 230LT22,1:01,1
11-Jan-24,ni 300,NI 300,1:01,1
11-Jan-24,NI UHP300,NI UHP300CT,1:02,1
11-Jan-24,ni300,NI UHP300,1:01,1
11-Jan-24,nitrile gloves,B137700PFTL,1:03,1
11-Jan-24,nitrile gloves,MCRN483,2:01,1
11-Jan-24,nitrile gloves,MF1D01-09-010-100,2:08,1
11-Jan-24,nitrogen,NI 180LT22,1:04,1
11-Jan-24,nitrogen,NI UHP300,1:02,1
11-Jan-24,nitrous,NS USPE,1:01,1
11-Jan-24,ns usp56,STC750-10,1:08,1
11-Jan-24,OX UHP300,OX UHP300,1:01,1
11-Jan-24,ox uspea,OX USPEAIOXPLUS,1:05,1
11-Jan-24,ox uspeawbds,OX USPEAWBDS,1:01,1
11-Jan-24,ox300,AC 5,1:01,1
11-Jan-24,oxygen,OX 300,1:06,1
11-Jan-24,pr 33,PR 33A,1:01,1
11-Jan-24,propane,PIP2396-5,1:07,1
11-Jan-24,propane,PR 100,1:03,1
11-Jan-24,propane,PR 25,2:01,1
11-Jan-24,propane,PR 60,1:06,1
11-Jan-24,safety glasses,CREBK110,1:01,1
11-Jan-24,safety glasses,K4525676,1:17,1
11-Jan-24,safety glasses,RAD64051205,1:03,1
11-Jan-24,soapstone,RAD64002294,1:10,1
12-Jan-24,7018,LINED028281,1:01,1
12-Jan-24,ac4,AC 4,1:01,1
12-Jan-24,ar cd25300,AR CD25300,1:01,1
12-Jan-24,Argon,AR AZ1300SMT,1:01,1
12-Jan-24,Argon,AR CD10300,1:06,1
12-Jan-24,Argon,B136110PFL,2:11,1
12-Jan-24,argon tank,AR CD25300,1:03,1
12-Jan-24,Cd uspe,CD USPE,1:01,1
12-Jan-24,co2,CD 50,1:02,1
12-Jan-24,co2,CD BD200,1:09,1
12-Jan-24,cut resistant gloves,B13S-TEX581M-07,1:08,1
12-Jan-24,dry ice,CD ICEP3BL,1:01,1
12-Jan-24,ear plugs,3MR340-4004,1:07,1
12-Jan-24,ear plugs,HONMAX-30,1:02,1
12-Jan-24,ear plugs,RAD64051841,1:07,1
12-Jan-24,er70s-6,RAD64004016,1:01,1
12-Jan-24,face shield,SEL14955,1:01,1
12-Jan-24,flap disc,3MA638060-05903,1:05,1
12-Jan-24,flap disc,FLEZ4540F,2:14,1
12-Jan-24,flap disc,NOR77696090081,3:13,1
12-Jan-24,gloves,PIP33-G125/XL,1:20,1
12-Jan-24,HE 300,HE 300,1:02,1
12-Jan-24,he uhp300,HE UHP300BA,1:03,1
12-Jan-24,helium,HE 200,1:02,1
12-Jan-24,helium,HE BL125,1:03,1
12-Jan-24,hydrogen,HY 200,1:04,1
12-Jan-24,ni 300,NI 300,1:01,1
12-Jan-24,nitrogen,NI 265LT22,1:20,1
12-Jan-24,nitrous oxide,X07NI79CP480000,1:02,1
12-Jan-24,OX 200,OX 200,1:02,1
12-Jan-24,ox uspe,OX USPE,1:01,1
12-Jan-24,pr33,PR 33,1:02,1
12-Jan-24,propane,PR 100,1:03,1
12-Jan-24,safety glasses,3MRSF201AF,1:06,1
12-Jan-24,safety glasses,K4525688,1:08,1
12-Jan-24,safety glasses,RAD64051206,1:15,1
12-Jan-24,welding gloves,TIL1018,1:03,1
12-Jan-24,welding jacket,LINK2985-XL,1:01,1
12-Jan-24,welding jacket,LINK3114-S,1:06,1
12-Jan-24,welding jacket,PIP7005/XL,1:01,1
14-Jan-24,Argon,NI FG200,1:09,1
15-Jan-24,acetylene,AC 4FT,1:09,1
15-Jan-24,ar 300,AR 300,1:01,1
15-Jan-24,cd 50,CD 50,1:02,1
15-Jan-24,cd50,CD 50,1:01,1
15-Jan-24,ear plugs,3MR340-4004,1:07,1
15-Jan-24,earplugs,HONLL-1,1:02,1
15-Jan-24,face shield,HONS8500,1:09,1
15-Jan-24,helium,HE CH300,1:10,1
15-Jan-24,helium,HE UHP300,1:01,1
15-Jan-24,leather gloves,RAD64057531,1:02,1
15-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
15-Jan-24,liquid nitrogen,NI NF230LT22,1:02,1
15-Jan-24,MIL216326,MIL216326,1:01,1
15-Jan-24,ni 300,NI 300,1:01,1
15-Jan-24,NI UHP300,NI UHP300,1:01,1
15-Jan-24,nitrogen,NI FG125,1:18,1
15-Jan-24,nitrogen,NI NF200,1:01,1
15-Jan-24,OX UHP300,OX UHP300,1:01,1
15-Jan-24,oxygen,OX USP200,1:01,1
15-Jan-24,oxygen,PR 100,1:03,1
15-Jan-24,PR 33A,PR 33A,1:01,1
15-Jan-24,pr33,PR 33,1:02,1
15-Jan-24,propane,PR 33A,1:01,1
15-Jan-24,propane,PR I200,1:14,1
15-Jan-24,safety glasses,CREBK110AF,1:03,1
15-Jan-24,welding gloves,K4525688,1:04,1
15-Jan-24,welding gloves,M19498A,1:09,1
15-Jan-24,welding gloves,RAD64056141,1:07,1
16-Jan-24,acetylene,AC 3,1:08,1
16-Jan-24,AI UZ300,AI UZ300,1:01,1
16-Jan-24,ar uhp300,AR UHP300,1:01,1
16-Jan-24,ar300,AR CD10300,1:01,1
16-Jan-24,Argon,AR CD25300,1:03,1
16-Jan-24,cd usp50,CD USP50,1:01,1
16-Jan-24,cd usp50,OX USPEAIOXPLUS,1:12,1
16-Jan-24,face shield,MIL265305,13:16,1
16-Jan-24,gloves,MEG4840KXXL,1:12,1
16-Jan-24,hydrogen,HY UHPC23,1:03,1
16-Jan-24,liquid nitrogen,NI 160LT22,1:07,1
16-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
16-Jan-24,MIL216326,MIL216326,1:01,1
16-Jan-24,ni 230lt22,CD USP50,1:01,1
16-Jan-24,ni 230lt22,NI 230LT22,1:01,1
16-Jan-24,nitrile gloves,B138005S,1:01,1
16-Jan-24,nitrile gloves,B139905PFS,1:04,1
16-Jan-24,Ox 300,OX 300,1:01,1
16-Jan-24,OX UHP300,CD BD200,1:01,1
16-Jan-24,OX UHP300,OX UHP300,1:01,1
16-Jan-24,ox uspea,OX USPEA,1:01,1
16-Jan-24,ox uspea,OX USPEAIOXPLUS,1:12,1
16-Jan-24,ox uspeawbds,OX USPEAWBDS,1:01,1
16-Jan-24,oxygen,OX USP200,1:01,1
16-Jan-24,propane,PR 20,1:04,1
16-Jan-24,safety glasses,RAD64051659,3:10,1
16-Jan-24,tyvek,RAD64053201,1:01,1
17-Jan-24,7018,RAD64003342,1:08,1
17-Jan-24,acetylene,AC 3N300,1:14,1
17-Jan-24,Ar cd25125,AR CD25125,1:01,1
17-Jan-24,ar cd25300,AR CD25300,1:01,1
17-Jan-24,Argon,AR 300,1:02,1
17-Jan-24,cd fg20,CD FG20,1:01,1
17-Jan-24,er70s-6,RAD64004011,1:03,1
17-Jan-24,flap disc,BULSENTINEL2,5:08,1
17-Jan-24,flap disc,HONS39611HS,1:01,1
17-Jan-24,gloves,RAD64056928,1:02,1
17-Jan-24,helium,HE 200,1:02,1
17-Jan-24,helium,HE BL200,1:03,1
17-Jan-24,hy uhp300,HY UHP300,1:01,1
17-Jan-24,hydrogen,HY UHP300,1:01,1
17-Jan-24,liquid nitrogen,NI 265LT22,1:12,1
17-Jan-24,NI UHP300,NI UHP300,1:01,1
17-Jan-24,NI UHP300,NI UHP300BA,1:03,1
17-Jan-24,NI UHP300,NI UHP300CT,1:02,1
17-Jan-24,nitrogen,NI 180LT22,1:04,1
17-Jan-24,nitrogen,NI UHP300,1:02,1
17-Jan-24,nitrogen,NI UHP300,1:03,1
17-Jan-24,nitrous oxide,OX USPE,1:09,1
17-Jan-24,nitrous oxide,X07NI79CP480000,1:01,1
17-Jan-24,OX 200,OX 200,1:02,1
17-Jan-24,oxygen,OX USPEA,1:05,1
17-Jan-24,pr 33,PR 33A,1:01,1
17-Jan-24,pr 33,PR 33C201,1:04,1
17-Jan-24,PR 33A,PR 33A,1:01,1
17-Jan-24,pr33,PR 33,1:02,1
17-Jan-24,safety glasses,RAD64051541,2:01,1
17-Jan-24,soapstone,RAD64002291,1:01,1
17-Jan-24,soapstone,RAD64002294,1:10,1
18-Jan-24,Ac 5,AC 5,1:01,1
18-Jan-24,ac4,AC 4,1:01,1
18-Jan-24,Ai B300,AI B300BA,1:03,1
18-Jan-24,air,AI UZ300,1:01,1
18-Jan-24,ar cd25300,AR CD25300,1:01,1
18-Jan-24,cd 50,CD 50,1:02,1
18-Jan-24,cd fg20,CD FG20,1:01,1
18-Jan-24,co2,CD FG20A,1:01,1
18-Jan-24,co2,CD FG50,1:05,1
18-Jan-24,co2,CD FG50X,1:04,1
18-Jan-24,co2,CD FG75,1:02,1
18-Jan-24,dry ice,CD ICEP,1:01,1
18-Jan-24,ear plugs,HONLL-30,1:01,1
18-Jan-24,hy uhp300,HY UHP300,1:01,1
18-Jan-24,NI UHP300,NI UHP300,1:01,1
18-Jan-24,nitrogen,NI 300,1:05,1
18-Jan-24,PR 33A,PR 33A,1:01,1
18-Jan-24,propane,PR 33A,1:01,1
18-Jan-24,REGULATOR,RAD64003040,1:01,1
18-Jan-24,safety glasses,CREBK110AF,1:03,1
18-Jan-24,safety glasses,RAD64051101,2:02,1
18-Jan-24,safety glasses,RAD64051220,1:04,1
18-Jan-24,tyvek,DPPTY120SWHXL00,1:05,1
19-Jan-24,AC 4,AC 4,1:01,1
19-Jan-24,ac4,AC 4,1:01,1
19-Jan-24,acetylene,AC 4N300,1:04,1
19-Jan-24,AI UZ300,AI UZ300,1:01,1
19-Jan-24,AI UZ300,AI UZ300CT,1:02,1
19-Jan-24,Argon,AR CD25300,1:01,1
19-Jan-24,Argon,AR UHP300,1:01,1
19-Jan-24,cd 50,CD 50,1:02,1
19-Jan-24,cd usp50,CD USP50,1:01,1
19-Jan-24,Cd uspe,CD USPE,1:01,1
19-Jan-24,earplugs,RAD64051841,1:07,1
19-Jan-24,hy uhp300,HY UHP300,1:01,1
19-Jan-24,liquid nitrogen,NI UHP230LT230,1:20,1
19-Jan-24,ni 300,NI 300,1:01,1
19-Jan-24,ni nf230lt22,NI NF230LT22,1:01,1
19-Jan-24,nitrogen,NI 300,1:06,1
19-Jan-24,nitrogen,NI FG230LT22,1:03,1
19-Jan-24,nitrogen,NI UHP15A,1:07,1
19-Jan-24,nitrogen,NI UHP300,1:02,1
19-Jan-24,nitrous,X07NI79CP480000,1:03,1
19-Jan-24,ox uspeawbds,OX USPEAWBDSMRI,1:02,1
19-Jan-24,oxygen,OX USPEA,1:04,1
19-Jan-24,oxygen,OX USPEAEZ,1:06,1
19-Jan-24,propane,PR CP350,1:10,1
19-Jan-24,tyvek,DPPTY120SWHXL00,1:05,1
20-Jan-24,Argon,AR CD25300,1:03,1
20-Jan-24,Argon,AR UHP300,1:01,1
20-Jan-24,carbon dioxide,CD FG20,1:09,1
20-Jan-24,carbon dioxide,CD FG5,1:16,1
20-Jan-24,co2,CD FG20,1:10,1
20-Jan-24,co2,CD FG50,1:06,1
20-Jan-24,gloves,RAD64057028,1:05,1
20-Jan-24,gloves,RAD64057044,2:19,1
20-Jan-24,oxygen,OX 300,1:06,1
21-Jan-24,earplugs,HONLL-1,1:02,1
21-Jan-24,earplugs,MOL6644,1:02,1
21-Jan-24,helium,HE AZ1300SMT,1:01,1
21-Jan-24,hydrogen,HY 200,1:04,1
22-Jan-24,Ac 5,AC 5,1:01,1
22-Jan-24,ac5,AC 5,1:01,1
22-Jan-24,ar 300,AR 300,1:01,1
22-Jan-24,Argon,AR UHPP34,3:05,1
22-Jan-24,Argon,NI 300,1:05,1
22-Jan-24,carbon dioxide,CD 230LT350,1:13,1
22-Jan-24,carbon dioxide,CD FG20,1:09,1
22-Jan-24,cd 50,CD USP50,1:01,1
22-Jan-24,cd 50,NI UHP300,1:01,1
22-Jan-24,co2,CD 50,1:02,1
22-Jan-24,co2,CD USP50,1:01,1
22-Jan-24,cut resistant gloves,MEG3601SKHVL,1:16,1
22-Jan-24,cut resistant gloves,PIP44-3745/M,1:13,1
22-Jan-24,cut resistant gloves,RAD64056918,1:01,1
22-Jan-24,cut resistant gloves,SI0MXVSB2X,1:04,1
22-Jan-24,ear plugs,3MR311-1250,1:07,1
22-Jan-24,ear plugs,3MR340-4004,1:03,1
22-Jan-24,ear plugs,3MRP1301,1:08,1
22-Jan-24,ear plugs,MOL6644,1:02,1
22-Jan-24,ear plugs,MOL6648,1:20,1
22-Jan-24,ear plugs,RAD64059000,1:17,1
22-Jan-24,ear plugs,RAD64059001,1:11,1
22-Jan-24,er70s-6,RAD64004016,1:01,1
22-Jan-24,er70s-6,RAD64004181,1:13,1
22-Jan-24,gloves,3MR8511,1:03,1
22-Jan-24,gloves,ANE42-474-10,2:05,1
22-Jan-24,gloves,B13451L-09,1:05,1
22-Jan-24,gloves,B13451M-08,1:12,1
22-Jan-24,gloves,MEG9761RXL,1:08,1
22-Jan-24,gloves,MIL45V44,1:01,1
22-Jan-24,gloves,PIP34-874/L,1:06,1
22-Jan-24,gloves,PIP9420/XL,2:11,1
22-Jan-24,gloves,RAD64057074,6:11,1
22-Jan-24,gloves,RAD64057407,1:12,1
22-Jan-24,gloves,RAD64057408,1:06,1
22-Jan-24,gloves,RAD64057409,1:05,1
22-Jan-24,gloves,RAD64057502,1:12,1
22-Jan-24,gloves,TIL24CL,1:04,1
22-Jan-24,liquid nitrogen,NI NF160LT22,1:08,1
22-Jan-24,MIL216326,MIL216326,1:01,1
22-Jan-24,ni 230lt22,NI 230LT22,1:01,1
22-Jan-24,nitrogen,NI 300,1:05,1
22-Jan-24,nitrogen,NI UHPC63,1:17,1
22-Jan-24,nitrous,NS USP56,1:01,1
22-Jan-24,ox uspe,OX USPE,1:01,1
22-Jan-24,ox uspeawbds,OX USPEAWBDS,1:01,1
22-Jan-24,pr33,PR 33A,1:01,1
22-Jan-24,propane,PR 33A,1:01,1
22-Jan-24,safety glasses,CREBK119,1:12,1
22-Jan-24,safety glasses,RAD64051224,1:13,1
22-Jan-24,tyvek,DPPTY273BWH0000,1:10,1
22-Jan-24,welding gloves,PIP68-153/L,3:20,1
22-Jan-24,welding gloves,TIL1325XL,1:12,1
22-Jan-24,welding gloves,TIL850XL,1:02,1
22-Jan-24,welding gloves,TIL850XL,1:06,1
22-Jan-24,welding jacket,MIL244751,1:02,1
23-Jan-24,AC 4,AC 4,1:01,1
23-Jan-24,ac4,AC 4N300,1:02,1
23-Jan-24,acetylene,AC 4,1:01,1
23-Jan-24,acetylene,AC MC,1:02,1
23-Jan-24,AI UZ300,AI UZ300,1:01,1
23-Jan-24,Argon,AR UHP300,1:01,1
23-Jan-24,cd 50,CD 50,1:02,1
